update_date,target_month,months_ahead,CPI Inflation,Core CPI Inflation,PCE Inflation,Core PCE Inflation
2018-05-04,2018-04,-1,0.311369880628634,0.174243704334021,0.239863919219068,0.155521255135432
2018-05-04,2018-05,0,0.0794304687939003,0.181423888253043,0.0862017030545721,0.153226981871707
2018-05-07,2018-04,-1,0.311369880628634,0.174243704334021,0.239863919219068,0.155521255135432
2018-05-07,2018-05,0,0.0882204815455742,0.181423888253043,0.0917165775582725,0.153226981871707
2018-05-08,2018-04,-1,0.311369880628634,0.174243704334021,0.239863919219068,0.155521255135432
2018-05-08,2018-05,0,0.149504659269984,0.181423888253043,0.130166413612064,0.153226981871707
2018-05-09,2018-04,-1,0.311369880628634,0.174243704334021,0.239863919219068,0.155521255135432
2018-05-09,2018-05,0,0.149504659269984,0.181423888253043,0.130166413612064,0.153226981871707
2018-05-10,2018-04,-1,,,0.176075191075042,0.076932344565324
2018-05-10,2018-05,0,0.146068964857684,0.175035247526275,0.126820338389199,0.146677905990865
2018-05-11,2018-04,-1,,,0.176075191075042,0.076932344565324
2018-05-11,2018-05,0,0.146068964857684,0.175035247526275,0.126820338389199,0.146677905990865
2018-05-14,2018-04,-1,,,0.176075191075042,0.076932344565324
2018-05-14,2018-05,0,0.146068964857684,0.175035247526275,0.126820338389199,0.146677905990865
2018-05-15,2018-04,-1,,,0.176075191075042,0.076932344565324
2018-05-15,2018-05,0,0.139487794064578,0.175035247526275,0.122610813913643,0.146677905990865
2018-05-16,2018-04,-1,,,0.176075191075042,0.076932344565324
2018-05-16,2018-05,0,0.139487794064578,0.175035247526275,0.122610813913643,0.146677905990865
2018-05-17,2018-04,-1,,,0.176075191075042,0.076932344565324
2018-05-17,2018-05,0,0.139487794064578,0.175035247526275,0.122610813913643,0.146677905990865
2018-05-18,2018-04,-1,,,0.176075191075042,0.076932344565324
2018-05-18,2018-05,0,0.139487794064578,0.175035247526275,0.122610813913643,0.146677905990865
2018-05-21,2018-04,-1,,,0.176075191075042,0.076932344565324
2018-05-21,2018-05,0,0.139487794064578,0.175035247526275,0.122610813913643,0.146677905990865
2018-05-22,2018-04,-1,,,0.176075191075042,0.076932344565324
2018-05-22,2018-05,0,0.157237012264166,0.175035247526275,0.133963773862868,0.146677905990865
2018-05-23,2018-04,-1,,,0.176075191075042,0.076932344565324
2018-05-23,2018-05,0,0.157237012264166,0.175035247526275,0.133963773862868,0.146677905990865
2018-05-24,2018-04,-1,,,0.176075191075042,0.076932344565324
2018-05-24,2018-05,0,0.157237012264166,0.175035247526275,0.133963773862868,0.146677905990865
2018-05-25,2018-04,-1,,,0.176075191075042,0.076932344565324
2018-05-25,2018-05,0,0.157237012264166,0.175035247526275,0.133963773862868,0.146677905990865
2018-05-29,2018-04,-1,,,0.176075191075042,0.076932344565324
2018-05-29,2018-05,0,0.157237012264166,0.175035247526275,0.133963773862868,0.146677905990865
2018-05-30,2018-04,-1,,,0.176075191075042,0.076932344565324
2018-05-30,2018-05,0,0.178077386442332,0.175035247526275,0.147293934702127,0.146677905990865
2018-05-31,2018-05,0,0.178077386442332,0.175035247526275,0.148021845295399,0.149057082680165
2018-06-01,2018-05,-1,0.178077386442332,0.175035247526275,0.148021845295399,0.149057082680165
2018-06-01,2018-06,0,0.185812070568761,0.18278561305972,0.156009707578458,0.155417470124897
2018-06-04,2018-05,-1,0.178077386442332,0.175035247526275,0.148021845295399,0.149057082680165
2018-06-04,2018-06,0,0.163187921036042,0.18278561305972,0.14180077803347,0.155417470124897
2018-06-05,2018-05,-1,0.178077386442332,0.175035247526275,0.148021845295399,0.149057082680165
2018-06-05,2018-06,0,0.214837861152664,0.18278561305972,0.174239140370964,0.155417470124897
2018-06-06,2018-05,-1,0.178077386442332,0.175035247526275,0.148021845295399,0.149057082680165
2018-06-06,2018-06,0,0.214837861152664,0.18278561305972,0.174239140370964,0.155417470124897
2018-06-07,2018-05,-1,0.178077386442332,0.175035247526275,0.148021845295399,0.149057082680165
2018-06-07,2018-06,0,0.214837861152664,0.18278561305972,0.174239140370964,0.155417470124897
2018-06-08,2018-05,-1,0.178077386442332,0.175035247526275,0.148021845295399,0.149057082680165
2018-06-08,2018-06,0,0.214837861152664,0.18278561305972,0.174239140370964,0.155417470124897
2018-06-11,2018-05,-1,0.178077386442332,0.175035247526275,0.148021845295399,0.149057082680165
2018-06-11,2018-06,0,0.214837861152664,0.18278561305972,0.174239140370964,0.155417470124897
2018-06-12,2018-05,-1,,,0.165187169449093,0.144890393083802
2018-06-12,2018-06,0,0.200068603767181,0.182464631312755,0.164270215456637,0.155070245991867
2018-06-13,2018-05,-1,,,0.165187169449093,0.144890393083802
2018-06-13,2018-06,0,0.200068603767181,0.182464631312755,0.164270215456637,0.155070245991867
2018-06-14,2018-05,-1,,,0.165187169449093,0.144890393083802
2018-06-14,2018-06,0,0.200068603767181,0.182464631312755,0.164270215456637,0.155070245991867
2018-06-15,2018-05,-1,,,0.165187169449093,0.144890393083802
2018-06-15,2018-06,0,0.200068603767181,0.182464631312755,0.164270215456637,0.155070245991867
2018-06-18,2018-05,-1,,,0.165187169449093,0.144890393083802
2018-06-18,2018-06,0,0.200068603767181,0.182464631312755,0.164270215456637,0.155070245991867
2018-06-19,2018-05,-1,,,0.165187169449093,0.144890393083802
2018-06-19,2018-06,0,0.182557833673721,0.182464631312755,0.153326698375676,0.155070245991867
2018-06-20,2018-05,-1,,,0.165187169449093,0.144890393083802
2018-06-20,2018-06,0,0.182557833673721,0.182464631312755,0.153326698375676,0.155070245991867
2018-06-21,2018-05,-1,,,0.165187169449093,0.144890393083802
2018-06-21,2018-06,0,0.182557833673721,0.182464631312755,0.153326698375676,0.155070245991867
2018-06-22,2018-05,-1,,,0.165187169449093,0.144890393083802
2018-06-22,2018-06,0,0.182557833673721,0.182464631312755,0.153326698375676,0.155070245991867
2018-06-25,2018-05,-1,,,0.165187169449093,0.144890393083802
2018-06-25,2018-06,0,0.182557833673721,0.182464631312755,0.153326698375676,0.155070245991867
2018-06-26,2018-05,-1,,,0.165187169449093,0.144890393083802
2018-06-26,2018-06,0,0.160813690590632,0.182464631312755,0.139737495846571,0.155070245991867
2018-06-27,2018-05,-1,,,0.165187169449093,0.144890393083802
2018-06-27,2018-06,0,0.160813690590632,0.182464631312755,0.139737495846571,0.155070245991867
2018-06-28,2018-05,-1,,,0.165187169449093,0.144890393083802
2018-06-28,2018-06,0,0.160813690590632,0.182464631312755,0.139737495846571,0.155070245991867
2018-06-29,2018-06,0,0.160813690590632,0.182464631312755,0.145309806106938,0.161508974544359
2018-07-02,2018-06,-1,0.160813690590632,0.182464631312755,0.145309806106938,0.161508974544359
2018-07-02,2018-07,0,0.256602123069027,0.185766723723582,0.205708778534429,0.163888852749936
2018-07-03,2018-06,-1,0.160813690590632,0.182464631312755,0.145309806106938,0.161508974544359
2018-07-03,2018-07,0,0.142718736778319,0.185766723723582,0.134143758820374,0.163888852749936
2018-07-05,2018-06,-1,0.160813690590632,0.182464631312755,0.145309806106938,0.161508974544359
2018-07-05,2018-07,0,0.142718736778319,0.185766723723582,0.134143758820374,0.163888852749936
2018-07-06,2018-06,-1,0.160813690590632,0.182464631312755,0.145309806106938,0.161508974544359
2018-07-06,2018-07,0,0.142718736778319,0.185766723723582,0.134143758820374,0.163888852749936
2018-07-09,2018-06,-1,0.160813690590632,0.182464631312755,0.145309806106938,0.161508974544359
2018-07-09,2018-07,0,0.142718736778319,0.185766723723582,0.134143758820374,0.163888852749936
2018-07-10,2018-06,-1,0.160813690590632,0.182464631312755,0.145309806106938,0.161508974544359
2018-07-10,2018-07,0,0.150266947286577,0.185766723723582,0.138887100684572,0.163888852749936
2018-07-11,2018-06,-1,0.160813690590632,0.182464631312755,0.145309806106938,0.161508974544359
2018-07-11,2018-07,0,0.150266947286577,0.185766723723582,0.138887100684572,0.163888852749936
2018-07-12,2018-06,-1,,,0.114679008609125,0.140801598054192
2018-07-12,2018-07,0,0.14853351572327,0.184056141632581,0.137159293851911,0.162163238042422
2018-07-13,2018-06,-1,,,0.114679008609125,0.140801598054192
2018-07-13,2018-07,0,0.14853351572327,0.184056141632581,0.137159293851911,0.162163238042422
2018-07-16,2018-06,-1,,,0.114679008609125,0.140801598054192
2018-07-16,2018-07,0,0.14853351572327,0.184056141632581,0.137159293851911,0.162163238042422
2018-07-17,2018-06,-1,,,0.114679008609125,0.140801598054192
2018-07-17,2018-07,0,0.153409550132039,0.184056141632581,0.140257681385845,0.162163238042422
2018-07-18,2018-06,-1,,,0.114679008609125,0.140801598054192
2018-07-18,2018-07,0,0.153409550132039,0.184056141632581,0.140257681385845,0.162163238042422
2018-07-19,2018-06,-1,,,0.114679008609125,0.140801598054192
2018-07-19,2018-07,0,0.153409550132039,0.184056141632581,0.140257681385845,0.162163238042422
2018-07-20,2018-06,-1,,,0.114679008609125,0.140801598054192
2018-07-20,2018-07,0,0.153409550132039,0.184056141632581,0.140257681385845,0.162163238042422
2018-07-23,2018-06,-1,,,0.114679008609125,0.140801598054192
2018-07-23,2018-07,0,0.153409550132039,0.184056141632581,0.140257681385845,0.162163238042422
2018-07-24,2018-06,-1,,,0.114679008609125,0.140801598054192
2018-07-24,2018-07,0,0.146485581271588,0.184056141632581,0.135857971087659,0.162163238042422
2018-07-25,2018-06,-1,,,0.114679008609125,0.140801598054192
2018-07-25,2018-07,0,0.146485581271588,0.184056141632581,0.135857971087659,0.162163238042422
2018-07-26,2018-06,-1,,,0.114679008609125,0.140801598054192
2018-07-26,2018-07,0,0.146485581271588,0.184056141632581,0.135857971087659,0.162163238042422
2018-07-31,2018-07,0,0.145373845426389,0.184056141632581,0.127223244874696,0.157015263630524
2018-08-01,2018-07,-1,0.145373845426389,0.184056141632581,0.127223244874696,0.157015263630524
2018-08-01,2018-08,0,0.268554505013007,0.187474728746194,0.205715512379469,0.162142981358482
2018-08-02,2018-07,-1,0.145373845426389,0.184056141632581,0.127223244874696,0.157015263630524
2018-08-02,2018-08,0,0.224915705307061,0.187474728746194,0.178692688473718,0.162142981358482
2018-08-03,2018-07,-1,0.145373845426389,0.184056141632581,0.127223244874696,0.157015263630524
2018-08-03,2018-08,0,0.236418323707813,0.187474728746194,0.185815552383658,0.162142981358482
2018-08-06,2018-07,-1,0.145373845426389,0.184056141632581,0.127223244874696,0.157015263630524
2018-08-06,2018-08,0,0.239699139265416,0.187474728746194,0.187847159615702,0.162142981358482
2018-08-07,2018-07,-1,0.145373845426389,0.184056141632581,0.127223244874696,0.157015263630524
2018-08-07,2018-08,0,0.295371966479131,0.187474728746194,0.222321916397947,0.162142981358482
2018-08-08,2018-07,-1,0.145373845426389,0.184056141632581,0.127223244874696,0.157015263630524
2018-08-08,2018-08,0,0.295371966479131,0.187474728746194,0.222321916397947,0.162142981358482
2018-08-09,2018-07,-1,0.145373845426389,0.184056141632581,0.127223244874696,0.157015263630524
2018-08-09,2018-08,0,0.295371966479131,0.187474728746194,0.222321916397947,0.162142981358482
2018-08-10,2018-07,-1,,,0.147216822204911,0.198635237291357
2018-08-10,2018-08,0,0.29886207785352,0.192378582952043,0.224661785285446,0.165611312496885
2018-08-13,2018-07,-1,,,0.147216822204911,0.198635237291357
2018-08-13,2018-08,0,0.29886207785352,0.192378582952043,0.224661785285446,0.165611312496885
2018-08-14,2018-07,-1,,,0.147216822204911,0.198635237291357
2018-08-14,2018-08,0,0.293474683769668,0.192378582952043,0.221370269336828,0.165611312496885
2018-08-15,2018-07,-1,,,0.147216822204911,0.198635237291357
2018-08-15,2018-08,0,0.293474683769668,0.192378582952043,0.221370269336828,0.165611312496885
2018-08-16,2018-07,-1,,,0.147216822204911,0.198635237291357
2018-08-16,2018-08,0,0.293474683769668,0.192378582952043,0.221370269336828,0.165611312496885
2018-08-17,2018-07,-1,,,0.147216822204911,0.198635237291357
2018-08-17,2018-08,0,0.293474683769668,0.192378582952043,0.221370269336828,0.165611312496885
2018-08-20,2018-07,-1,,,0.147216822204911,0.198635237291357
2018-08-20,2018-08,0,0.293474683769668,0.192378582952043,0.221370269336828,0.165611312496885
2018-08-21,2018-07,-1,,,0.147216822204911,0.198635237291357
2018-08-21,2018-08,0,0.283298494944612,0.192378582952043,0.215152961433884,0.165611312496885
2018-08-22,2018-07,-1,,,0.147216822204911,0.198635237291357
2018-08-22,2018-08,0,0.283298494944612,0.192378582952043,0.215152961433884,0.165611312496885
2018-08-23,2018-07,-1,,,0.147216822204911,0.198635237291357
2018-08-23,2018-08,0,0.283298494944612,0.192378582952043,0.215152961433884,0.165611312496885
2018-08-24,2018-07,-1,,,0.147216822204911,0.198635237291357
2018-08-24,2018-08,0,0.283298494944612,0.192378582952043,0.215152961433884,0.165611312496885
2018-08-27,2018-07,-1,,,0.147216822204911,0.198635237291357
2018-08-27,2018-08,0,0.283298494944612,0.192378582952043,0.215152961433884,0.165611312496885
2018-08-28,2018-07,-1,,,0.147216822204911,0.198635237291357
2018-08-28,2018-08,0,0.280006198560035,0.192378582952043,0.213141479465284,0.165611312496885
2018-08-29,2018-07,-1,,,0.147216822204911,0.198635237291357
2018-08-29,2018-08,0,0.280006198560035,0.192378582952043,0.213141479465284,0.165611312496885
2018-08-30,2018-08,0,0.280006198560035,0.192378582952043,0.212244415633587,0.163840841307868
2018-08-31,2018-08,0,0.280006198560035,0.192378582952043,0.212244415633587,0.163840841307868
2018-09-04,2018-08,-1,0.280006198560035,0.192378582952043,0.212244415633587,0.163840841307868
2018-09-04,2018-09,0,0.259128158864636,0.189895286593205,0.205135970124419,0.169004703864561
2018-09-05,2018-08,-1,0.280006198560035,0.192378582952043,0.212244415633587,0.163840841307868
2018-09-05,2018-09,0,0.154635877782849,0.189895286593205,0.141449886479505,0.169004703864561
2018-09-06,2018-08,-1,0.280006198560035,0.192378582952043,0.212244415633587,0.163840841307868
2018-09-06,2018-09,0,0.154635877782849,0.189895286593205,0.141449886479505,0.169004703864561
2018-09-07,2018-08,-1,0.280006198560035,0.192378582952043,0.212244415633587,0.163840841307868
2018-09-07,2018-09,0,0.154635877782849,0.189895286593205,0.141449886479505,0.169004703864561
2018-09-10,2018-08,-1,0.280006198560035,0.192378582952043,0.212244415633587,0.163840841307868
2018-09-10,2018-09,0,0.154635877782849,0.189895286593205,0.141449886479505,0.169004703864561
2018-09-11,2018-08,-1,0.280006198560035,0.192378582952043,0.212244415633587,0.163840841307868
2018-09-11,2018-09,0,0.160048320915285,0.189895286593205,0.144748668958815,0.169004703864561
2018-09-12,2018-08,-1,0.280006198560035,0.192378582952043,0.212244415633587,0.163840841307868
2018-09-12,2018-09,0,0.160048320915285,0.189895286593205,0.144748668958815,0.169004703864561
2018-09-13,2018-08,-1,,,0.175938505157349,0.0887927876016787
2018-09-13,2018-09,0,0.151115650982928,0.180680833091346,0.13944400436119,0.162750699389045
2018-09-14,2018-08,-1,,,0.175938505157349,0.0887927876016787
2018-09-14,2018-09,0,0.151115650982928,0.180680833091346,0.13944400436119,0.162750699389045
2018-09-17,2018-08,-1,,,0.175938505157349,0.0887927876016787
2018-09-17,2018-09,0,0.151115650982928,0.180680833091346,0.13944400436119,0.162750699389045
2018-09-18,2018-08,-1,,,0.175938505157349,0.0887927876016787
2018-09-18,2018-09,0,0.156601515024919,0.180680833091346,0.142782113705798,0.162750699389045
2018-09-19,2018-08,-1,,,0.175938505157349,0.0887927876016787
2018-09-19,2018-09,0,0.156601515024919,0.180680833091346,0.142782113705798,0.162750699389045
2018-09-20,2018-08,-1,,,0.175938505157349,0.0887927876016787
2018-09-20,2018-09,0,0.156601515024919,0.180680833091346,0.142782113705798,0.162750699389045
2018-09-21,2018-08,-1,,,0.175938505157349,0.0887927876016787
2018-09-21,2018-09,0,0.156601515024919,0.180680833091346,0.142782113705798,0.162750699389045
2018-09-24,2018-08,-1,,,0.175938505157349,0.0887927876016787
2018-09-24,2018-09,0,0.156601515024919,0.180680833091346,0.142782113705798,0.162750699389045
2018-09-25,2018-08,-1,,,0.175938505157349,0.0887927876016787
2018-09-25,2018-09,0,0.159953987495026,0.180680833091346,0.144822069416392,0.162750699389045
2018-09-26,2018-08,-1,,,0.175938505157349,0.0887927876016787
2018-09-26,2018-09,0,0.159953987495026,0.180680833091346,0.144822069416392,0.162750699389045
2018-09-27,2018-08,-1,,,0.175938505157349,0.0887927876016787
2018-09-27,2018-09,0,0.159953987495026,0.180680833091346,0.144822069416392,0.162750699389045
2018-09-28,2018-09,0,0.159953987495026,0.180680833091346,0.143365929359648,0.161787607761765
2018-10-01,2018-09,-1,0.159953987495026,0.180680833091346,0.143365929359648,0.161787607761765
2018-10-01,2018-10,0,0.380912640495391,0.184752255853445,0.275947478412828,0.162934052392691
2018-10-02,2018-09,-1,0.159953987495026,0.180680833091346,0.143365929359648,0.161787607761765
2018-10-02,2018-10,0,0.304058232111938,0.184752255853445,0.229421860545306,0.162934052392691
2018-10-03,2018-09,-1,0.159953987495026,0.180680833091346,0.143365929359648,0.161787607761765
2018-10-03,2018-10,0,0.304058232111938,0.184752255853445,0.229421860545306,0.162934052392691
2018-10-04,2018-09,-1,0.159953987495026,0.180680833091346,0.143365929359648,0.161787607761765
2018-10-04,2018-10,0,0.304058232111938,0.184752255853445,0.229421860545306,0.162934052392691
2018-10-05,2018-09,-1,0.159953987495026,0.180680833091346,0.143365929359648,0.161787607761765
2018-10-05,2018-10,0,0.304058232111938,0.184752255853445,0.229421860545306,0.162934052392691
2018-10-09,2018-09,-1,0.159953987495026,0.180680833091346,0.143365929359648,0.161787607761765
2018-10-09,2018-10,0,0.304058232111938,0.184752255853445,0.229421860545306,0.162934052392691
2018-10-10,2018-09,-1,0.159953987495026,0.180680833091346,0.143365929359648,0.161787607761765
2018-10-10,2018-10,0,0.326607359958686,0.184752255853445,0.243072503722588,0.162934052392691
2018-10-11,2018-09,-1,,,0.0750571669084566,0.109410783317614
2018-10-11,2018-10,0,0.319410318108963,0.179380149480364,0.238423622823196,0.158569317022345
2018-10-12,2018-09,-1,,,0.0750571669084566,0.109410783317614
2018-10-12,2018-10,0,0.319410318108963,0.179380149480364,0.238423622823196,0.158569317022345
